"","id","fidelidade","sexo","idade","atendimento","sortimento","acessibilidade","preço"
"2761","2761","sim","masculino",34,"3","5","3","1"
"2762","2762","sim","masculino",34,"4","4","3","5"
"2763","2763","sim","feminino",34,"4","4","3","5"
"2764","2764","sim","feminino",34,"5","5","3","5"
"2765","2765","sim","masculino",34,"4","4","3","3"
"2766","2766","sim","feminino",34,"4","4","5","4"
"2767","2767","sim","feminino",34,"4","4","5","4"
"2768","2768","sim","masculino",34,"3","2","3","5"
"2769","2769","sim","feminino",34,"1","3","5","4"
"2770","2770","sim","feminino",35,"3","4","5","4"
"2771","2771","sim","feminino",34,"3","5","5","4"
"2772","2772","sim","feminino",35,"3","4","5","4"
"2773","2773","sim","feminino",34,"4","4","5","4"
"2774","2774","sim","feminino",35,"4","5","4","2"
"2775","2775","sim","feminino",42,"4","4","3","3"
"2776","2776","sim","feminino",36,"4","4","5","4"
"2777","2777","sim","feminino",35,"4","4","3","3"
"2778","2778","sim","feminino",34,"5","5","3","5"
"2779","2779","sim","feminino",35,"3","4","3","3"
"2780","2780","sim","feminino",34,"5","5","3","5"
"2781","2781","sim","feminino",34,"4","4","5","5"
"2782","2782","sim","feminino",39,"3","4","3","3"
"2783","2783","sim","masculino",34,"4","4","1","3"
"2784","2784","sim","feminino",34,"5","5","3","5"
"2785","2785","sim","masculino",34,"4","4","3","5"
"2786","2786","sim","feminino",34,"4","4","5","4"
"2787","2787","sim","feminino",35,"4","5","4","2"
"2788","2788","sim","feminino",34,"4","1","3","3"
"2789","2789","sim","feminino",35,"4","4","4","2"
"2790","2790","sim","feminino",34,"4","4","5","4"
"2791","2791","sim","feminino",42,"4","4","3","3"
"2792","2792","sim","feminino",34,"4","4","5","4"
"2793","2793","sim","masculino",36,"4","4","5","4"
"2794","2794","sim","feminino",34,"4","4","5","4"
"2795","2795","sim","feminino",34,"4","4","5","4"
"2796","2796","sim","feminino",35,"4","5","3","5"
"2797","2797","sim","feminino",39,"3","4","3","3"
"2798","2798","sim","feminino",34,"4","4","3","5"
"2799","2799","sim","masculino",37,"3","3","3","5"
"2800","2800","sim","feminino",34,"1","3","5","4"
"2801","2801","sim","feminino",35,"4","4","3","3"
"2802","2802","sim","feminino",35,"3","4","5","4"
"2803","2803","sim","masculino",36,"4","4","3","3"
"2804","2804","sim","feminino",35,"4","5","3","5"
"2805","2805","sim","feminino",34,"5","5","3","5"
"2806","2806","sim","feminino",34,"4","5","3","3"
"2807","2807","sim","feminino",34,"4","4","5","5"
"2808","2808","sim","feminino",35,"4","4","3","3"
"2809","2809","sim","masculino",34,"4","4","3","3"
"2810","2810","sim","feminino",34,"5","5","3","5"
"2811","2811","sim","feminino",34,"4","4","5","4"
"2812","2812","sim","feminino",34,"4","5","3","3"
"2813","2813","sim","masculino",34,"3","4","5","4"
"2814","2814","sim","feminino",34,"4","4","5","4"
"2815","2815","sim","feminino",34,"5","5","5","4"
"2816","2816","sim","feminino",35,"4","4","5","4"
"2817","2817","sim","feminino",35,"4","5","4","2"
"2818","2818","sim","feminino",34,"4","4","3","3"
"2819","2819","sim","masculino",34,"4","4","5","4"
"2820","2820","sim","feminino",34,"5","5","5","4"
"2821","2821","sim","feminino",35,"3","4","5","4"
"2822","2822","sim","feminino",34,"2","5","2","3"
"2823","2823","sim","feminino",34,"4","3","3","3"
"2824","2824","sim","feminino",34,"4","4","3","3"
"2825","2825","sim","masculino",36,"4","4","3","3"
"2826","2826","sim","feminino",35,"3","4","5","4"
"2827","2827","sim","feminino",34,"5","4","3","5"
"2828","2828","sim","feminino",34,"3","5","5","4"
"2829","2829","sim","feminino",39,"3","4","3","3"
"2830","2830","sim","feminino",35,"4","4","5","4"
"2831","2831","sim","feminino",34,"5","3","4","2"
"2832","2832","sim","feminino",34,"3","5","5","4"
"2833","2833","sim","masculino",34,"4","4","5","4"
"2834","2834","sim","feminino",34,"3","5","3","3"
"2835","2835","sim","feminino",34,"4","5","3","3"
"2836","2836","sim","masculino",36,"4","4","5","4"
"2837","2837","sim","masculino",36,"4","4","3","3"
"2838","2838","sim","feminino",35,"3","4","5","4"
"2839","2839","sim","feminino",41,"4","4","3","5"
"2840","2840","sim","feminino",34,"5","5","3","5"
"2841","2841","sim","feminino",34,"4","4","5","5"
"2842","2842","sim","feminino",34,"4","4","3","3"
"2843","2843","sim","masculino",34,"5","4","5","4"
"2844","2844","sim","feminino",34,"4","4","3","3"
"2845","2845","sim","feminino",34,"4","3","3","3"
"2846","2846","sim","feminino",39,"3","4","3","3"
"2847","2847","sim","feminino",34,"4","4","3","3"
"2848","2848","sim","feminino",34,"4","4","3","5"
"2849","2849","sim","feminino",35,"3","4","5","4"
"2850","2850","sim","feminino",34,"3","5","5","4"
"2851","2851","sim","masculino",34,"4","4","5","4"
"2852","2852","sim","feminino",34,"3","2","3","3"
"2853","2853","sim","feminino",35,"4","4","3","3"
"2854","2854","sim","feminino",41,"4","4","3","5"
"2855","2855","sim","feminino",36,"4","4","5","4"
"2856","2856","sim","masculino",36,"4","4","5","4"
"2857","2857","sim","masculino",34,"4","4","3","5"
"2858","2858","sim","masculino",34,"4","4","5","4"
"2859","2859","sim","feminino",35,"4","5","3","5"
"2860","2860","sim","feminino",34,"4","5","3","3"
"2861","2861","sim","feminino",35,"3","4","5","4"
"2862","2862","sim","feminino",34,"4","4","5","4"
"2863","2863","sim","feminino",39,"3","4","3","3"
"2864","2864","sim","feminino",41,"4","4","3","5"
"2865","2865","sim","masculino",34,"3","5","3","1"
"2866","2866","sim","masculino",36,"4","4","3","3"
"2867","2867","sim","feminino",34,"4","3","3","3"
"2868","2868","sim","feminino",34,"5","3","4","2"
"2869","2869","sim","feminino",35,"3","4","3","3"
"2870","2870","sim","feminino",34,"3","5","5","4"
"2871","2871","sim","masculino",34,"4","4","3","3"
"2872","2872","sim","masculino",34,"4","4","5","4"
"2873","2873","sim","feminino",35,"3","5","5","4"
"2874","2874","sim","feminino",34,"4","4","5","5"
"2875","2875","sim","feminino",34,"5","4","3","5"
"2876","2876","sim","feminino",34,"4","5","3","3"
"2877","2877","sim","feminino",39,"3","4","3","3"
"2878","2878","sim","feminino",34,"1","3","5","4"
"2879","2879","sim","feminino",34,"4","4","3","3"
"2880","2880","sim","masculino",34,"4","4","3","5"
"2881","2881","sim","feminino",35,"4","5","3","5"
"2882","2882","sim","masculino",34,"4","4","5","4"
"2883","2883","sim","feminino",34,"4","4","3","3"
"2884","2884","sim","feminino",34,"5","3","4","2"
"2885","2885","sim","masculino",34,"3","5","3","1"
"2886","2886","sim","masculino",34,"4","4","5","4"
"2887","2887","sim","masculino",34,"3","5","3","1"
"2888","2888","sim","feminino",34,"5","5","3","5"
"2889","2889","sim","feminino",34,"2","2","3","3"
"2890","2890","sim","feminino",35,"3","4","5","4"
"2891","2891","sim","feminino",34,"3","5","5","4"
"2892","2892","sim","feminino",34,"4","4","5","4"
"2893","2893","sim","masculino",35,"4","4","5","4"
"2894","2894","sim","feminino",34,"2","2","3","3"
"2895","2895","sim","masculino",34,"5","4","5","4"
"2896","2896","sim","masculino",34,"4","4","3","5"
"2897","2897","sim","feminino",34,"5","5","5","4"
"2898","2898","sim","feminino",34,"5","3","4","2"
"2899","2899","sim","feminino",35,"4","4","3","3"
"2900","2900","sim","masculino",34,"4","4","5","4"
"2901","2901","sim","feminino",34,"3","5","3","3"
"2902","2902","sim","feminino",34,"1","3","5","4"
"2903","2903","sim","feminino",34,"3","2","3","3"
"2904","2904","sim","feminino",35,"3","4","3","3"
"2905","2905","sim","feminino",34,"1","3","5","4"
"2906","2906","sim","feminino",34,"4","4","3","3"
"2907","2907","sim","feminino",35,"4","4","3","3"
"2908","2908","sim","feminino",34,"3","5","5","4"
"2909","2909","sim","masculino",34,"4","4","1","3"
"2910","2910","sim","masculino",34,"3","2","3","5"
"2911","2911","sim","masculino",34,"4","4","3","5"
"2912","2912","sim","feminino",35,"3","4","5","4"
"2913","2913","sim","feminino",35,"3","4","5","4"
"2914","2914","sim","feminino",34,"4","1","3","3"
"2915","2915","sim","feminino",35,"4","4","4","2"
"2916","2916","sim","masculino",34,"4","4","5","4"
"2917","2917","sim","masculino",34,"4","4","5","4"
"2918","2918","sim","feminino",34,"4","4","5","4"
"2919","2919","sim","masculino",34,"4","4","1","3"
"2920","2920","sim","masculino",34,"4","4","5","4"
"2921","2921","sim","feminino",34,"2","2","3","3"
"2922","2922","sim","feminino",35,"4","4","5","4"
"2923","2923","sim","feminino",34,"4","4","5","4"
"2924","2924","sim","feminino",34,"4","4","5","4"
"2925","2925","sim","feminino",41,"4","4","3","5"
"2926","2926","sim","feminino",34,"4","5","3","3"
"2927","2927","sim","masculino",34,"3","4","5","4"
"2928","2928","sim","feminino",34,"4","3","3","3"
"2929","2929","sim","feminino",35,"3","5","5","4"
"2930","2930","sim","feminino",34,"3","2","3","3"
"2931","2931","sim","masculino",34,"4","4","1","3"
"2932","2932","sim","feminino",34,"5","5","3","5"
"2933","2933","sim","masculino",34,"3","5","3","1"
"2934","2934","sim","feminino",39,"3","4","3","3"
"2935","2935","sim","feminino",34,"4","4","3","3"
"2936","2936","sim","feminino",34,"4","5","4","2"
"2937","2937","sim","feminino",34,"5","4","3","5"
"2938","2938","sim","feminino",34,"3","2","3","3"
"2939","2939","sim","feminino",34,"3","5","5","4"
"2940","2940","sim","masculino",34,"4","4","3","5"
"2941","2941","sim","masculino",37,"3","3","3","5"
"2942","2942","sim","feminino",34,"4","4","3","3"
"2943","2943","sim","feminino",34,"4","4","3","5"
"2944","2944","sim","masculino",34,"4","4","1","3"
"2945","2945","sim","feminino",34,"4","4","3","3"
"2946","2946","sim","feminino",35,"4","4","5","4"
"2947","2947","sim","masculino",34,"4","4","3","5"
"2948","2948","sim","feminino",34,"3","5","5","4"
"2949","2949","sim","feminino",34,"3","2","3","3"
"2950","2950","sim","feminino",34,"2","5","2","3"
"2951","2951","sim","masculino",34,"4","4","3","3"
"2952","2952","sim","masculino",34,"5","4","5","4"
"2953","2953","sim","feminino",34,"4","4","3","3"
"2954","2954","sim","feminino",34,"4","4","5","4"
"2955","2955","sim","feminino",34,"5","5","3","5"
"2956","2956","sim","feminino",41,"4","4","3","5"
"2957","2957","sim","feminino",35,"4","4","5","4"
"2958","2958","sim","feminino",34,"3","2","3","3"
"2959","2959","sim","feminino",35,"3","4","5","4"
"2960","2960","sim","feminino",35,"4","4","5","4"
"2961","2961","sim","feminino",34,"4","4","5","4"
"2962","2962","sim","feminino",34,"4","4","5","4"
"2963","2963","sim","feminino",35,"3","4","5","4"
"2964","2964","sim","masculino",34,"4","4","1","3"
"2965","2965","sim","masculino",34,"5","4","5","4"
"2966","2966","sim","feminino",36,"4","4","5","4"
"2967","2967","sim","masculino",34,"4","4","3","5"
"2968","2968","sim","feminino",34,"3","5","5","4"
"2969","2969","sim","masculino",36,"4","4","3","3"
"2970","2970","sim","feminino",34,"4","4","3","5"
"2971","2971","sim","feminino",34,"4","4","5","4"
"2972","2972","sim","feminino",36,"4","4","5","4"
"2973","2973","sim","masculino",36,"4","4","5","4"
"2974","2974","sim","feminino",35,"3","4","5","4"
"2975","2975","sim","feminino",34,"3","5","5","4"
"2976","2976","sim","masculino",36,"4","4","5","4"
"2977","2977","sim","feminino",34,"3","5","5","4"
"2978","2978","sim","feminino",34,"2","5","2","3"
"2979","2979","sim","feminino",34,"4","4","5","5"
"2980","2980","sim","masculino",35,"4","4","5","4"
"2981","2981","sim","feminino",35,"3","5","5","4"
"2982","2982","sim","masculino",35,"4","4","5","4"
"2983","2983","sim","masculino",35,"4","4","5","4"
"2984","2984","sim","feminino",34,"4","4","5","4"
"2985","2985","sim","masculino",34,"3","2","3","5"
"2986","2986","sim","feminino",34,"4","4","5","4"
"2987","2987","sim","feminino",34,"5","5","3","5"
"2988","2988","sim","feminino",34,"4","4","5","4"
"2989","2989","sim","masculino",34,"3","5","3","1"
"2990","2990","sim","feminino",39,"3","4","3","3"
"2991","2991","sim","feminino",34,"1","3","5","4"
"2992","2992","sim","feminino",34,"4","3","3","3"
"2993","2993","sim","feminino",34,"4","3","3","3"
"2994","2994","sim","feminino",34,"4","4","3","3"
"2995","2995","sim","feminino",34,"2","5","2","3"
"2996","2996","sim","masculino",34,"4","4","1","3"
"2997","2997","sim","feminino",34,"4","5","4","2"
"2998","2998","sim","masculino",36,"4","4","3","3"
"2999","2999","sim","feminino",35,"4","4","5","4"
"3000","3000","sim","feminino",34,"4","4","3","3"
